IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.5,,,6.2,,6.8,6.5 [6.2 – 6.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,6.2,,7,6.6 [6.2 – 7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,6.3,,6.9,6.6 [6.3 – 6.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,6.3,,6.9,6.6 [6.3 – 6.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,6.4,,6.8,6.6 [6.4 – 6.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,6.4,,6.9,6.6 [6.4 – 6.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,6.5,,6.8,6.6 [6.5 – 6.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.7,,,6.4,,6.9,6.7 [6.4 – 6.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,6.7,,,6.4,,7,6.7 [6.4 – 7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.7,,,6.5,,6.9,6.7 [6.5 – 6.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.7,,,6.5,,6.9,6.7 [6.5 – 6.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.7,,,6.5,,6.9,6.7 [6.5 – 6.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.7,,,6.5,,7,6.7 [6.5 – 7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,6.5,,7.2,6.8 [6.5 – 7.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,6.5,,7.2,6.8 [6.5 – 7.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,6.5,,7.2,6.8 [6.5 – 7.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,6.6,,7.1,6.8 [6.6 – 7.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,ESP,Spain,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,6.6,,7,6.8 [6.6 – 7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,6.6,,7,6.8 [6.6 – 7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.9,,,6.6,,7.1,6.9 [6.6 – 7.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.9,,,6.6,,7.2,6.9 [6.6 – 7.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.9,,,6.7,,7.1,6.9 [6.7 – 7.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7,,,6.6,,7.3,7 [6.6 – 7.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7,,,6.7,,7.3,7 [6.7 – 7.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7,,,6.7,,7.3,7 [6.7 – 7.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.1,,,6.6,,7.5,7.1 [6.6 – 7.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Male,MLE,,,,,,,,,,7.1,,,6.6,,7.5,7.1 [6.6 – 7.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.1,,,6.7,,7.5,7.1 [6.7 – 7.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.1,,,6.8,,7.3,7.1 [6.8 – 7.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.1,,,6.9,,7.2,7.1 [6.9 – 7.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.1,,,6.9,,7.3,7.1 [6.9 – 7.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,7.2,,,6.6,,7.7,7.2 [6.6 – 7.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.2,,,6.7,,7.6,7.2 [6.7 – 7.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,6.8,,7.6,7.2 [6.8 – 7.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,6.8,,7.6,7.2 [6.8 – 7.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,6.9,,7.4,7.2 [6.9 – 7.4],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,7,,7.5,7.2 [7 – 7.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,7,,7.5,7.2 [7 – 7.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.3,,,6.8,,7.9,7.3 [6.8 – 7.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,AND,Andorra,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.3,,,7,,7.5,7.3 [7 – 7.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.3,,,7,,7.5,7.3 [7 – 7.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.3,,,7,,7.6,7.3 [7 – 7.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,AUT,Austria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.3,,,7.1,,7.4,7.3 [7.1 – 7.4],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.4,,,6.9,,8,7.4 [6.9 – 8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.4,,,7,,7.9,7.4 [7 – 7.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.4,,,7.1,,7.6,7.4 [7.1 – 7.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.5,,,7,,8.1,7.5 [7 – 8.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.5,,,7.1,,7.9,7.5 [7.1 – 7.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.5,,,7.3,,7.7,7.5 [7.3 – 7.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.5,,,7.3,,7.7,7.5 [7.3 – 7.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.5,,,7.3,,7.7,7.5 [7.3 – 7.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.5,,,7.4,,7.6,7.5 [7.4 – 7.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.6,,,7.2,,7.9,7.6 [7.2 – 7.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,7.6,,,7.2,,8.1,7.6 [7.2 – 8.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.6,,,7.3,,7.9,7.6 [7.3 – 7.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.7,,,7.3,,8.2,7.7 [7.3 – 8.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.8,,,7.5,,8,7.8 [7.5 – 8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.8,,,7.6,,8.1,7.8 [7.6 – 8.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.8,,,7.6,,8,7.8 [7.6 – 8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.9,,,7,,8.7,7.9 [7 – 8.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.9,,,7.7,,8.1,7.9 [7.7 – 8.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8,,,7.7,,8.2,8 [7.7 – 8.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8,,,7.7,,8.2,8 [7.7 – 8.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8,,,7.8,,8.3,8 [7.8 – 8.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,8.1,,,7.7,,8.5,8.1 [7.7 – 8.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.1,,,7.8,,8.4,8.1 [7.8 – 8.4],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.1,,,7.9,,8.4,8.1 [7.9 – 8.4],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.2,,,7.9,,8.5,8.2 [7.9 – 8.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.2,,,8,,8.5,8.2 [8 – 8.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.3,,,7.9,,8.7,8.3 [7.9 – 8.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.3,,,8,,8.5,8.3 [8 – 8.5],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.3,,,8,,8.6,8.3 [8 – 8.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.3,,,8.1,,8.6,8.3 [8.1 – 8.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.4,,,7.9,,8.8,8.4 [7.9 – 8.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.4,,,8,,8.8,8.4 [8 – 8.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.4,,,8,,8.8,8.4 [8 – 8.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.4,,,8.1,,8.7,8.4 [8.1 – 8.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.4,,,8.2,,8.7,8.4 [8.2 – 8.7],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.5,,,8.2,,8.8,8.5 [8.2 – 8.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,8.5,,,8.3,,8.8,8.5 [8.3 – 8.8],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.6,,,7.8,,9.3,8.6 [7.8 – 9.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Male,MLE,,,,,,,,,,8.6,,,8.1,,9.1,8.6 [8.1 – 9.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Male,MLE,,,,,,,,,,8.6,,,8.1,,9.2,8.6 [8.1 – 9.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.6,,,8.3,,8.9,8.6 [8.3 – 8.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.6,,,8.4,,8.9,8.6 [8.4 – 8.9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.7,,,8.4,,9,8.7 [8.4 – 9],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.8,,,7.9,,9.6,8.8 [7.9 – 9.6],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,8.8,,,8.3,,9.3,8.8 [8.3 – 9.3],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.8,,,8.5,,9.1,8.8 [8.5 – 9.1],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,8.9,,,8.4,,9.4,8.9 [8.4 – 9.4],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,8.9,,,8.5,,9.4,8.9 [8.5 – 9.4],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.9,,,8.6,,9.2,8.9 [8.6 – 9.2],,,EN,2018-08-22T22:00:00.000Z
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Male,MLE,,,,,,,,,,9,,,8.6,,9.3,9 [8.6 – 9.3],,,EN,2018-08-22T22:00:00.000Z
